FIRST_NAME,FULL_NAME,LAST_NAME,PLAYER_ID
John,John Chaney,Chaney,76380
Rex,Rex Chapman,Chapman,364
Len,Len Chappell,Chappell,76382
Ken,Ken Charles,Charles,76383
Lorenzo,Lorenzo Charles,Charles,76384
Joe,Joe Chealey,Chealey,1629147
Calbert,Calbert Cheaney,Cheaney,384
Maurice,Maurice Cheeks,Cheeks,76385
Phil,Phil Chenier,Chenier,76386
Will,Will Cherry,Cherry,203805
Derrick,Derrick Chievous,Chievous,76387
Pete,Pete Chilcutt,Chilcutt,432
Josh,Josh Childress,Childress,2735
Randolph,Randolph Childress,Childress,719
Chris,Chris Childs,Childs,164
Leroy,Leroy Chollet,Chollet,76391
Jim,Jim Chones,Chones,76392
Marquese,Marquese Chriss,Chriss,1627737
Fred,Fred Christ,Christ,76393
Cal,Cal Christensen,Christensen,76394
Bob,Bob Christian,Christian,76395
Doug,Doug Christie,Christie,57
Dionte,Dionte Christmas,Christmas,202091
Rakeem,Rakeem Christmas,Christmas,1626176
Semaj,Semaj Christon,Christon,203902
Patrick,Patrick Christopher,Christopher,203565
Robert,Robert Churchwell,Churchwell,928
Archie,Archie Clark,Clark,76397
Carlos,Carlos Clark,Clark,76398
Earl,Earl Clark,Clark,201947
Ian,Ian Clark,Clark,203546
Keon,Keon Clark,Clark,1721
Coty,Coty Clarke,Clarke,1626262
Jordan,Jordan Clarkson,Clarkson,203903
Gian,Gian Clavell,Clavell,1628492
Victor,Victor Claver,Claver,201964
Charles,Charles Claxton,Claxton,1127
Speedy,Speedy Claxton,Claxton,2049
Jim,Jim Cleamons,Cleamons,76402
Mateen,Mateen Cleaves,Cleaves,2043
John,John Clemens,Clemens,76403
Antonius,Antonius Cleveland,Cleveland,1628499
Nat,Nat Clifton,Clifton,76404
Bill,Bill Closs,Closs,76406
Keith,Keith Closs,Closs,1569
Paul,Paul Cloyd,Cloyd,76407
Marion,Marion Cluggish,Cluggish,76408
Ben,Ben Clyde,Clyde,76409
Richard,Richard Coffey,Coffey,76410
Fred,Fred Cofield,Cofield,76411
John,John Coker,Coker,715
Norris,Norris Cole,Cole,202708
Ben,Ben Coleman,Coleman,76412
Derrick,Derrick Coleman,Coleman,934
E.C.,E.C. Coleman,Coleman,76413
Jack,Jack Coleman,Coleman,76414
Norris,Norris Coleman,Coleman,76415
Bimbo,Bimbo Coles,Coles,902
Jason,Jason Collier,Collier,2044
Art,Art Collins,Collins,76416
Don,Don Collins,Collins,76418
Doug,Doug Collins,Collins,76421
James,James Collins,Collins,1530
Jarron,Jarron Collins,Collins,2260
Jason,Jason Collins,Collins,2215
Jimmy,Jimmy Collins,Collins,76419
John,John Collins,Collins,1628381
Mardy,Mardy Collins,Collins,200776
Sherron,Sherron Collins,Collins,202395
Zach,Zach Collins,Collins,1628380
Kyle,Kyle Collinsworth,Collinsworth,1627858
Darren,Darren Collison,Collison,201954
Nick,Nick Collison,Collison,2555
Joe,Joe Colone,Colone,76422
Sean,Sean Colson,Colson,2173
Steve,Steve Colter,Colter,306
Leroy,Leroy Combs,Combs,76425
Dallas,Dallas Comegys,Comegys,76426
Larry,Larry Comley,Comley,76427
Gene,Gene Conley,Conley,76428
Mike,Mike Conley,Conley,201144
Ed,Ed Conlin,Conlin,76429
Marty,Marty Conlon,Conlon,55
Pat,Pat Connaughton,Connaughton,1626192
Lester,Lester Conner,Conner,76431
Chuck,Chuck Connors,Connors,76432
Will,Will Conroy,Conroy,101215
Anthony,Anthony Cook,Cook,76433
Bert,Bert Cook,Cook,76434
Bobby,Bobby Cook,Cook,76438
Brian,Brian Cook,Cook,2567
Daequan,Daequan Cook,Cook,201161
Darwin,Darwin Cook,Cook,76435
Jeff,Jeff Cook,Cook,76436
Norm,Norm Cook,Cook,76437
Omar,Omar Cook,Cook,2241
Quinn,Quinn Cook,Cook,1626188
Charles,Charles Cooke,Cooke,1628429
David,David Cooke,Cooke,76439
Joe,Joe Cooke,Cooke,76440
Jack,Jack Cooley,Cooley,204022
Chuck,Chuck Cooper,Cooper,76442
Duane,Duane Cooper,Cooper,1030
Joe,Joe Cooper,Cooper,76443
Michael,Michael Cooper,Cooper,76444
Wayne,Wayne Cooper,Cooper,76441
Tom,Tom Copa,Copa,76446
Chris,Chris Copeland,Copeland,203142
Hollis,Hollis Copeland,Copeland,76447
Lanard,Lanard Copeland,Copeland,76448
Tyrone,Tyrone Corbin,Corbin,895
Chris,Chris Corchiani,Corchiani,76450
Ken,Ken Corley,Corley,76451
Ray,Ray Corley,Corley,76452
Dave,Dave Corzine,Corzine,76453
Larry,Larry Costello,Costello,76454
Matt,Matt Costello,Costello,1627856
Bryce,Bryce Cotton,Cotton,203955
Jack,Jack Cotton,Cotton,76456
James,James Cotton,Cotton,1526
John,John Coughran,Coughran,76457
Mel,Mel Counts,Counts,76458
Steve,Steve Courtin,Courtin,76459
Joe,Joe Courtney,Courtney,1432
Marcus,Marcus Cousin,Cousin,202408
DeMarcus,DeMarcus Cousins,Cousins,202326
Bob,Bob Cousy,Cousy,600003
Robert,Robert Covington,Covington,203496
Dave,Dave Cowens,Cowens,76462
John,John Cox,Cox,76463
Johnny,Johnny Cox,Cox,76464
Wesley,Wesley Cox,Cox,76465
Allen,Allen Crabbe,Crabbe,203459
Torrey,Torrey Craig,Craig,1628470
Chris,Chris Crawford,Crawford,1544
Freddie,Freddie Crawford,Crawford,76466
Jamal,Jamal Crawford,Crawford,2037
Joe,Joe Crawford,Crawford,201621
Jordan,Jordan Crawford,Crawford,202348
Markel,Markel Crawford,Crawford,1629156
Jim,Jim Creighton,Creighton,76468
Ron,Ron Crevier,Crevier,76469
Hal,Hal Crisler,Crisler,76470
Joe,Joe Crispin,Crispin,2343
Charlie,Charlie Criss,Criss,76471
Winston,Winston Crite,Crite,76472
Javaris,Javaris Crittenton,Crittenton,201159
Dillard,Dillard Crocker,Crocker,76473
Jeffrey,Jeffrey Crompton,Crompton,76474
Terry,Terry Crosby,Crosby,76475
Austin,Austin Croshere,Croshere,1506
Jeff,Jeff Cross,Cross,76476
Pete,Pete Cross,Cross,76477
Russell,Russell Cross,Cross,76478
Francis,Francis Crossin,Crossin,76479
John,John Crotty,Crotty,180
Mark,Mark Crow,Crow,76481
Corey,Corey Crowder,Crowder,76482
Jae,Jae Crowder,Crowder,203109
Pat,Pat Cummings,Cummings,76483
Terry,Terry Cummings,Cummings,187
Vonteego,Vonteego Cummings,Cummings,1907
Billy,Billy Cunningham,Cunningham,76487
Dante,Dante Cunningham,Cunningham,201967
Dick,Dick Cunningham,Cunningham,76485
Jared,Jared Cunningham,Cunningham,203099
William,William Cunningham,Cunningham,1061
Radisav,Radisav Curcic,Curcic,76488
Armand,Armand Cure,Cure,76489
Earl,Earl Cureton,Cureton,940
Bill,Bill Curley,Curley,223
Fran,Fran Curran,Curran,76492
Dell,Dell Curry,Curry,209
Eddy,Eddy Curry,Curry,2201
JamesOn,JamesOn Curry,Curry,201191
Michael,Michael Curry,Curry,688
Seth,Seth Curry,Curry,203552
Stephen,Stephen Curry,Curry,201939
Rastko,Rastko Cvetkovic,Cvetkovic,687
Mike,Mike D'Antoni,D'Antoni,76505
Ed,Ed Dahler,Dahler,76496
Quintin,Quintin Dailey,Dailey,76497
Samuel,Samuel Dalembert,Dalembert,2223
Howie,Howie Dallmar,Dallmar,76498
Erick,Erick Dampier,Dampier,956
Lou,Lou Dampier,Dampier,76499
Bob,Bob Dandridge,Dandridge,76500
Antonio,Antonio Daniels,Daniels,1498
Erik,Erik Daniels,Daniels,2845
Lloyd,Lloyd Daniels,Daniels,1380
Marquis,Marquis Daniels,Daniels,2605
Mel,Mel Daniels,Daniels,76502
Troy,Troy Daniels,Daniels,203584
Sasha,Sasha Danilovic,Danilovic,390
Adrian,Adrian Dantley,Dantley,76504
Henry,Henry Darcey,Darcey,76506
Jimmy,Jimmy Darden,Darden,76507
Yinka,Yinka Dare,Dare,212
Jesse,Jesse Dark,Dark,76509
Jimmy,Jimmy Darrow,Darrow,76511
Gigi,Gigi Datome,Datome,203540
Brad,Brad Daugherty,Daugherty,921
Kornel,Kornel David,David,1600
Jermareo,Jermareo Davidson,Davidson,201176
Bob,Bob Davies,Davies,76514
Brandon,Brandon Davies,Davies,203561
Anthony,Anthony Davis,Davis,203076
Antonio,Antonio Davis,Davis,213
Aubrey,Aubrey Davis,Davis,76515
Baron,Baron Davis,Davis,1884
Ben,Ben Davis,Davis,989
Bill,Bill Davis,Davis,76538
Bob,Bob Davis,Davis,76533
Brad,Brad Davis,Davis,76516
Brian,Brian Davis,Davis,76517
Charlie,Charlie Davis,Davis,76518
Charlie,Charlie Davis,Davis,76519
Dale,Dale Davis,Davis,905
Deyonta,Deyonta Davis,Davis,1627738
Double D,Double D Davis,Davis,76521
Ed,Ed Davis,Davis,202334
Edward,Edward Davis,Davis,76522
Emanual,Emanual Davis,Davis,1023
Glen,Glen Davis,Davis,201175
Harry,Harry Davis,Davis,76523
Hubert,Hubert Davis,Davis,93
James,James Davis,Davis,76524
Jim,Jim Davis,Davis,76525
Johnny,Johnny Davis,Davis,76526
Josh,Josh Davis,Davis,2668
Mark,Mark Davis,Davis,707
Mark,Mark Davis,Davis,76528
Mel,Mel Davis,Davis,76529
Michael,Michael Davis,Davis,76530
Mike,Mike Davis,Davis,76531
Monti,Monti Davis,Davis,76520
Paul,Paul Davis,Davis,200781
Ralph,Ralph Davis,Davis,76532
Ricky,Ricky Davis,Davis,1729
Ron,Ron Davis,Davis,76534
Terry,Terry Davis,Davis,426
Walt,Walt Davis,Davis,76536
Walter,Walter Davis,Davis,1453
Andre,Andre Dawkins,Dawkins,203958
Darryl,Darryl Dawkins,Dawkins,76539
Johnny,Johnny Dawkins,Dawkins,1008
Paul,Paul Dawkins,Dawkins,76541
Branden,Branden Dawson,Dawson,1626183
Eric,Eric Dawson,Dawson,201286
Tony,Tony Dawson,Dawson,76542
Todd,Todd Day,Day,103
Austin,Austin Daye,Daye,201948
Darren,Darren Daye,Daye,76543
Nando,Nando De Colo,De Colo,201986
Dave,Dave DeBusschere,DeBusschere,76545
Andrew,Andrew DeClercq,DeClercq,692
Nate,Nate DeLong,DeLong,76551
DeMar,DeMar DeRozan,DeRozan,201942
Hank,Hank DeZonie,DeZonie,76562
Greg,Greg Deane,Deane,76544
Dewayne,Dewayne Dedmon,Dedmon,203473
Archie,Archie Dees,Dees,76546
Terry,Terry Dehere,Dehere,143
Red,Red Dehnert,Dehnert,76548
Bryce,Bryce Dejean-Jones,Dejean-Jones,1626214
Sam,Sam Dekker,Dekker,1626155
Vinny,Vinny Del Negro,Del Negro,219
Malcolm,Malcolm Delaney,Delaney,1627098
Bison,Bison Dele,Dele,183
Carlos,Carlos Delfino,Delfino,2568
Angel,Angel Delgado,Delgado,1629116
Tony,Tony Delk,Delk,960
Matthew,Matthew Dellavedova,Dellavedova,203521
Fennis,Fennis Dembo,Dembo,76552
Larry,Larry Demic,Demic,76553
Dell,Dell Demps,Demps,725
George,George Dempsey,Dempsey,76555
Luol,Luol Deng,Deng,2736
Kenny,Kenny Dennard,Dennard,76556
Blaine,Blaine Denning,Denning,76557
Justin,Justin Dentmon,Dentmon,202458
Randy,Randy Denton,Denton,76558
Rod,Rod Derline,Derline,76559
Dave,Dave Deutsch,Deutsch,76560
Walter,Walter Devlin,Devlin,76561
Ernie,Ernie DiGregorio,DiGregorio,76568
Donte,Donte DiVincenzo,DiVincenzo,1628978
Derrick,Derrick Dial,Dial,1760
Cheick,Cheick Diallo,Diallo,1627767
Hamidou,Hamidou Diallo,Diallo,1628977
Boris,Boris Diaw,Diaw,2564
Yakhouba,Yakhouba Diawara,Diawara,200821
Guillermo,Guillermo Diaz,Diaz,200799
Dan,Dan Dickau,Dickau,2424
Kaniel,Kaniel Dickens,Dickens,2079
Henry,Henry Dickerson,Dickerson,76563
Michael,Michael Dickerson,Dickerson,1722
Derrek,Derrek Dickey,Dickey,76564
Dick,Dick Dickey,Dickey,76565
Travis,Travis Diener,Diener,101143
Gorgui,Gorgui Dieng,Dieng,203476
Connie,Connie Dierking,Dierking,76566
Coby,Coby Dietrick,Dietrick,76567
Mickey,Mickey Dillard,Dillard,76569
Bob,Bob Dille,Dille,76570
John,John Dillon,Dillon,76571
Yanyuhang,Yanyuhang Ding,Ding,1629142
Byron,Byron Dinkins,Dinkins,76574
Jackie,Jackie Dinkins,Dinkins,76575
Bill,Bill Dinwiddie,Dinwiddie,76576
Spencer,Spencer Dinwiddie,Dinwiddie,203915
Ike,Ike Diogu,Diogu,101113
DeSagana,DeSagana Diop,Diop,2205
Terry,Terry Dischinger,Dischinger,76577
Fred,Fred Diute,Diute,76578
Vlade,Vlade Divac,Divac,124
Juan,Juan Dixon,Dixon,2413
Aleksandar,Aleksandar Djordjevic,Djordjevic,1059
Earl,Earl Dodd,Dodd,76580
Michael,Michael Doleac,Doleac,1720
Joe,Joe Dolhon,Dolhon,76581
Bob,Bob Doll,Doll,76582
James,James Donaldson,Donaldson,76583
Luka,Luka Doncic,Doncic,1629029
Bob,Bob Donham,Donham,76584
Billy,Billy Donovan,Donovan,76586
Harry,Harry Donovan,Donovan,76585
Keyon,Keyon Dooling,Dooling,2039
Jacky,Jacky Dorsey,Dorsey,76587
Joey,Joey Dorsey,Dorsey,201595
Tyler,Tyler Dorsey,Dorsey,1628416
Damyean,Damyean Dotson,Dotson,1628422
Quincy,Quincy Douby,Douby,200763
Bruce,Bruce Douglas,Douglas,76588
John,John Douglas,Douglas,76589
Leon,Leon Douglas,Douglas,76590
Sherman,Sherman Douglas,Douglas,428
Toney,Toney Douglas,Douglas,201962
Chris,Chris Douglas-Roberts,Douglas-Roberts,201604
Lloyd,Lloyd Dove,Dove,76592
Zabian,Zabian Dowdell,Dowdell,202220
Bill,Bill Downey,Downey,76593
Steve,Steve Downing,Downing,76594
Danny,Danny Doyle,Doyle,76595
Milton,Milton Doyle,Doyle,1628495
PJ,PJ Dozier,Dozier,1628408
Terry,Terry Dozier,Dozier,76596
Goran,Goran Dragic,Dragic,201609
Zoran,Zoran Dragic,Dragic,204054
Greg,Greg Dreiling,Dreiling,1068
Bryce,Bryce Drew,Drew,1724
John,John Drew,Drew,76598
Larry,Larry Drew,Drew,76599
Larry,Larry Drew II,Drew II,203580
Clyde,Clyde Drexler,Drexler,17
Nate,Nate Driggers,Driggers,1041
Terry,Terry Driscoll,Driscoll,76603
Predrag,Predrag Drobnjak,Drobnjak,1542
Ralph,Ralph Drollinger,Drollinger,76604
Andre,Andre Drummond,Drummond,203083
Dennis,Dennis DuVal,DuVal,76623
Dick,Dick Duckett,Duckett,76605
Kevin,Kevin Duckworth,Duckworth,404
Charles,Charles Dudley,Dudley,76607
Chris,Chris Dudley,Dudley,201
Jared,Jared Dudley,Dudley,201162
Terry,Terry Duerod,Duerod,76608
Bob,Bob Duffy,Duffy,76609
Bob,Bob Duffy,Duffy,76610
Chris,Chris Duhon,Duhon,2768
Duje,Duje Dukan,Dukan,1626251
Walter,Walter Dukes,Dukes,76611
Joe,Joe Dumars,Dumars,247
Richard,Richard Dumas,Dumas,30
Tony,Tony Dumas,Dumas,434
Andy,Andy Duncan,Duncan,76615
Tim,Tim Duncan,Duncan,1495
Mike,Mike Dunleavy,Dunleavy,2399
Mike,Mike Dunleavy,Dunleavy,76616
Kris,Kris Dunn,Dunn,1627739
Pat,Pat Dunn,Dunn,76617
T.R.,T.R. Dunn,Dunn,76618
Ronald,Ronald Dupree,Dupree,2648
Kevin,Kevin Durant,Durant,201142
John,John Duren,Duren,76619
Pat,Pat Durham,Durham,1090
Devin,Devin Durrant,Durrant,76621
Ken,Ken Durrett,Durrett,76622
Jack,Jack Dwan,Dwan,76624
Craig,Craig Dykema,Dykema,76625
Gene,Gene Dyker,Dyker,76626
Jerome,Jerome Dyson,Dyson,202406
Ledell,Ledell Eackles,Eackles,289
Jim,Jim Eakins,Eakins,76628
Acie,Acie Earl,Earl,768
Ed,Ed Earle,Earle,76630
Cleanthony,Cleanthony Early,Early,203921
Mark,Mark Eaton,Eaton,76631
Jerry,Jerry Eaves,Eaves,76632
Devin,Devin Ebanks,Ebanks,202365
Bill,Bill Ebben,Ebben,76633
Al,Al Eberhard,Eberhard,76634
Ndudi,Ndudi Ebi,Ebi,2569
Jarell,Jarell Eddie,Eddie,204067
Patrick,Patrick Eddie,Eddie,76635
Thomas,Thomas Eddleman,Eddleman,76636
Kent,Kent Edelin,Edelin,76637
Keith,Keith Edmonson,Edmonson,76638
Tyus,Tyus Edney,Edney,721
Bill,Bill Edwards,Edwards,76646
Blue,Blue Edwards,Edwards,898
Corsley,Corsley Edwards,Edwards,2451
Doug,Doug Edwards,Edwards,346
Franklin,Franklin Edwards,Edwards,76641
James,James Edwards,Edwards,229
Jay,Jay Edwards,Edwards,76643
John,John Edwards,Edwards,2823
Kevin,Kevin Edwards,Edwards,236
Shane,Shane Edwards,Edwards,202197
Vincent,Vincent Edwards,Edwards,1629053
Johnny,Johnny Egan,Egan,76647
Lonnie,Lonnie Eggleston,Eggleston,76648
Eddie,Eddie Ehlers,Ehlers,76649
Craig,Craig Ehlo,Ehlo,378
Dick,Dick Eichhorst,Eichhorst,76651
Howard,Howard Eisley,Eisley,458
Obinna,Obinna Ekezie,Ekezie,1918
Khalid,Khalid El-Amin,El-Amin,2064
Don,Don Eliason,Eliason,76653
Mario,Mario Elie,Elie,53
Ray,Ray Ellefson,Ellefson,76655
Henry,Henry Ellenson,Ellenson,1627740
Wayne,Wayne Ellington,Ellington,201961
Bob,Bob Elliott,Elliott,76656
Sean,Sean Elliott,Elliott,251
Alexander,Alexander Ellis,Ellis,76658
Bo,Bo Ellis,Ellis,76664
Dale,Dale Ellis,Ellis,107
Harold,Harold Ellis,Ellis,1677
Joe,Joe Ellis,Ellis,76661
LaPhonso,LaPhonso Ellis,Ellis,111
LeRon,LeRon Ellis,Ellis,1034
Leroy,Leroy Ellis,Ellis,76663
Monta,Monta Ellis,Ellis,101145
Pervis,Pervis Ellison,Ellison,442
Len,Len Elmore,Elmore,600010
Francisco,Francisco Elson,Elson,1922
Darrell,Darrell Elston,Elston,76667
Melvin,Melvin Ely,Ely,2408
Joel,Joel Embiid,Embiid,203954
Wayne,Wayne Embry,Embry,76668
Andre,Andre Emmett,Emmett,2765
Ned,Ned Endress,Endress,76669
Chris,Chris Engler,Engler,76670
Wayne,Wayne Englestad,Englestad,76671
A.J.,A.J. English,English,76672
Alex,Alex English,English,76673
Claude,Claude English,English,76674
Jojo,Jojo English,English,76676
Kim,Kim English,English,203119
Scott,Scott English,English,76675
Gene,Gene Englund,Englund,76677
Tyler,Tyler Ennis,Ennis,203898
James,James Ennis III,Ennis III,203516
Ray,Ray Epps,Epps,76678
Semih,Semih Erden,Erden,201623
Bo,Bo Erias,Erias,76679
Keith,Keith Erickson,Erickson,76680
Julius,Julius Erving,Erving,76681
Evan,Evan Eschmeyer,Eschmeyer,1915
Jack,Jack Eskridge,Eskridge,76682
Vincenzo,Vincenzo Esposito,Esposito,76683
Bob,Bob Evans,Evans,76687
Brian,Brian Evans,Evans,967
Earl,Earl Evans,Evans,76685
Jacob,Jacob Evans,Evans,1628980
Jawun,Jawun Evans,Evans,1628393
Jeremy,Jeremy Evans,Evans,202379
Maurice,Maurice Evans,Evans,2230
Mike,Mike Evans,Evans,76686
Reggie,Reggie Evans,Evans,2501
Tyreke,Tyreke Evans,Evans,201936
Daniel,Daniel Ewing,Ewing,101137
Patrick,Patrick Ewing,Ewing,121
Patrick,Patrick Ewing,Ewing,201607
Dante,Dante Exum,Exum,203957
Christian,Christian Eyenga,Eyenga,201963
Festus,Festus Ezeli,Ezeli,203105
Johnny,Johnny Ezersky,Ezersky,76689
Joe,Joe Fabel,Fabel,76690
John,John Fairchild,Fairchild,76691
Phil,Phil Farbman,Farbman,76692
Kenneth,Kenneth Faried,Faried,202702
Dick,Dick Farley,Farley,76693
Jordan,Jordan Farmar,Farmar,200770
Desmon,Desmon Farmer,Farmer,2824
Jim,Jim Farmer,Farmer,76695
Mike,Mike Farmer,Farmer,76694
Tony,Tony Farmer,Farmer,1108
Bob,Bob Faught,Faught,76696
Vitor,Vitor Faverani,Faverani,203543
Derrick,Derrick Favors,Favors,202324
Nick,Nick Fazekas,Fazekas,201174
Dave,Dave Fedor,Fedor,76697
Bob,Bob Feerick,Feerick,76698
Butch,Butch Feher,Feher,76699
Jamie,Jamie Feick,Feick,994
Ron,Ron Feiereisel,Feiereisel,76701
George,George Feigenbaum,Feigenbaum,76702
Dave,Dave Feitl,Feitl,76703
Kay,Kay Felder,Felder,1627770
Cristiano,Cristiano Felicio,Felicio,1626245
Carrick,Carrick Felix,Felix,203467
Noel,Noel Felix,Felix,101230
Ray,Ray Felix,Felix,76704
Raymond,Raymond Felton,Felton,101109
Jake,Jake Fendley,Fendley,76705
Bill,Bill Fenley,Fenley,76706
Desmond,Desmond Ferguson,Ferguson,2724
Terrance,Terrance Ferguson,Ferguson,1628390
Rudy,Rudy Fernandez,Fernandez,201164
Eric,Eric Fernsten,Fernsten,76707
Al,Al Ferrari,Ferrari,76708
Rolando,Rolando Ferreira,Ferreira,76709
Duane,Duane Ferrell,Ferrell,273
Yogi,Yogi Ferrell,Ferrell,1627812
Arnie,Arnie Ferrin,Ferrin,76711
Bob,Bob Ferry,Ferry,76712
Danny,Danny Ferry,Ferry,198
Kyrylo,Kyrylo Fesenko,Fesenko,201178
Kenny,Kenny Fields,Fields,76713
Landry,Landry Fields,Fields,202361
Ron,Ron Filipek,Filipek,76714
Greg,Greg Fillmore,Fillmore,76715
Hank,Hank Finkel,Finkel,76716
Michael,Michael Finley,Finley,714
Danny,Danny Finn,Finn,76717
Dorian,Dorian Finney-Smith,Finney-Smith,1627827
Matt,Matt Fish,Fish,900
Derek,Derek Fisher,Fisher,965
Gerald,Gerald Fitch,Fitch,2809
Bob,Bob Fitzgerald,Fitzgerald,76720
Dick,Dick Fitzgerald,Fitzgerald,76719
Marcus,Marcus Fizer,Fizer,2033
Jerry,Jerry Fleishman,Fleishman,76721
Al,Al Fleming,Fleming,76722
Ed,Ed Fleming,Fleming,76723
Vern,Vern Fleming,Fleming,313
Luis,Luis Flores,Flores,2784
Bruce,Bruce Flowers,Flowers,76725
Sleepy,Sleepy Floyd,Floyd,76726
Jonny,Jonny Flynn,Flynn,201938
Mike,Mike Flynn,Flynn,76727
Larry,Larry Fogle,Fogle,76728
Jack,Jack Foley,Foley,76729
Ike,Ike Fontaine,Fontaine,1829
Levi,Levi Fontaine,Fontaine,76731
Jeff,Jeff Foote,Foote,202880
Bryn,Bryn Forbes,Forbes,1627854
Gary,Gary Forbes,Forbes,201814
Alphonso,Alphonso Ford,Ford,76732
Alton,Alton Ford,Ford,2228
Chris,Chris Ford,Ford,76733
Don,Don Ford,Ford,76734
Jake,Jake Ford,Ford,76735
Phil,Phil Ford,Ford,76736
Sharrod,Sharrod Ford,Ford,101213
Sherell,Sherell Ford,Ford,726
T.J.,T.J. Ford,Ford,2551
Donnie,Donnie Forman,Forman,76738
Bayard,Bayard Forrest,Forrest,76739
Joseph,Joseph Forte,Forte,2218
Courtney,Courtney Fortson,Fortson,202622
Danny,Danny Fortson,Fortson,1504
Fred,Fred Foster,Foster,76740
Greg,Greg Foster,Foster,323
Jeff,Jeff Foster,Foster,1902
Rod,Rod Foster,Foster,76742
Antonis,Antonis Fotsis,Fotsis,2238
Evan,Evan Fournier,Fournier,203095
Larry,Larry Foust,Foust,76744
Jerry,Jerry Fowler,Fowler,76745
Tremaine,Tremaine Fowlkes,Fowlkes,1762
De'Aaron,De'Aaron Fox,Fox,1628368
Harold,Harold Fox,Fox,76746
Jim,Jim Fox,Fox,76747
Rick,Rick Fox,Fox,296
Randy,Randy Foye,Foye,200751
Adonal,Adonal Foyle,Foyle,1502
Richie,Richie Frahm,Frahm,2499
Steve,Steve Francis,Francis,1883
Tellis,Tellis Frank,Frank,76748
Nat,Nat Frankel,Frankel,76749
Jamaal,Jamaal Franklin,Franklin,203479
Tim,Tim Frazier,Frazier,204025
Walt,Walt Frazier,Frazier,76750
Will,Will Frazier,Frazier,76751
Melvin,Melvin Frazier Jr.,Frazier Jr.,1628982
Anthony,Anthony Frederick,Frederick,76752
Jimmer,Jimmer Fredette,Fredette,202690
World,World Free,Free,76753
Joel,Joel Freeland,Freeland,200777
Donnie,Donnie Freeman,Freeman,76754
Gary,Gary Freeman,Freeman,76755
Rod,Rod Freeman,Freeman,76756
Matt,Matt Freije,Freije,2782
Frido,Frido Frey,Frey,76757
Larry,Larry Friend,Friend,76758
Pat,Pat Frink,Frink,76759
Jim,Jim Fritsche,Fritsche,76760
Channing,Channing Frye,Frye,101112
Bernie,Bernie Fryer,Fryer,76761
Frank,Frank Fucarino,Fucarino,76762
Herm,Herm Fuetsch,Fuetsch,76763
Joe,Joe Fulks,Fulks,76764
Hiram,Hiram Fuller,Fuller,2673
Todd,Todd Fuller,Fuller,957
Tony,Tony Fuller,Fuller,76765
Markelle,Markelle Fultz,Fultz,1628365
Lawrence,Lawrence Funderburke,Funderburke,1444
Terry,Terry Furlow,Furlow,76767
Billy,Billy Gabor,Gabor,76768
Dan,Dan Gadzuric,Gadzuric,2429
Tony,Tony Gaffney,Gaffney,202070
Deng,Deng Gai,Gai,101184
Elmer R.,Elmer R. Gainer,Gainer,76769
Corey,Corey Gaines,Gaines,76770
Reece,Reece Gaines,Gaines,2558
Sundiata,Sundiata Gaines,Gaines,202178
Mike,Mike Gale,Gale,76771
Chad,Chad Gallagher,Gallagher,76772
Harry,Harry Gallatin,Gallatin,76773
Danilo,Danilo Gallinari,Gallinari,201568
Langston,Langston Galloway,Galloway,204038
Dave,Dave Gambee,Gambee,76774
Kevin,Kevin Gamble,Gamble,333
Bob,Bob Gantt,Gantt,76776
Jorge,Jorge Garbajosa,Garbajosa,200816
Ruben,Ruben Garces,Garces,2092
Alex,Alex Garcia,Garcia,2682
Francisco,Francisco Garcia,Garcia,101128
Earl,Earl Gardner,Gardner,76778
Thomas,Thomas Gardner,Gardner,201242
Vern,Vern Gardner,Gardner,76779
Jack,Jack Garfinkel,Garfinkel,76780
Patricio,Patricio Garino,Garino,1627868
Gary,Gary Garland,Garland,76781
Winston,Winston Garland,Garland,76782
Dick,Dick Garmaker,Garmaker,76783
Chris,Chris Garner,Garner,1612
Bill,Bill Garnett,Garnett,76785
Kevin,Kevin Garnett,Garnett,708
Marlon,Marlon Garnett,Garnett,1831
Calvin,Calvin Garrett,Garrett,76786
Dean,Dean Garrett,Garrett,1051
Diante,Diante Garrett,Garrett,203197
Eldo,Eldo Garrett,Garrett,76788
Rowland,Rowland Garrett,Garrett,76789
Tom,Tom Garrick,Garrick,76790
John,John Garris,Garris,76791
Kiwane,Kiwane Garris,Garris,1619
Pat,Pat Garrity,Garrity,1727
Jim,Jim Garvin,Garvin,76793
Marc,Marc Gasol,Gasol,201188
Pau,Pau Gasol,Gasol,2200
Frank,Frank Gates,Gates,76794
Chris,Chris Gatling,Gatling,423
Kenny,Kenny Gattison,Gattison,930
Rudy,Rudy Gay,Gay,200752
Ed,Ed Gayda,Gayda,76797
Andrew,Andrew Gaze,Gaze,1845
Michael,Michael Gbinije,Gbinije,1627771
Reggie,Reggie Geary,Geary,1002
Alonzo,Alonzo Gee,Gee,202087
Matt,Matt Geiger,Geiger,761
Mickael,Mickael Gelabale,Gelabale,101153
Devean,Devean George,George,1904
Jack,Jack George,George,76800
Paul,Paul George,George,202331
Tate,Tate George,George,76801
Marcus,Marcus Georges-Hunt,Georges-Hunt,1627875
Gus,Gus Gerard,Gerard,76802
Derrick,Derrick Gervin,Gervin,76803
George,George Gervin,Gervin,76804
Gorham,Gorham Getchell,Getchell,76805
John,John Gianelli,Gianelli,76806
